"","VIDEO_ID","SIZE","VIEWS.x","LENGTH","BITRATE.x","V4","V5.y","RATE","CLASS"
"4308","fGlRsjHTkbs",21107615,10580,513,41145.4483430799,"Music",513,4.89,"1"
"4309","fGm-gwHwgcQ",10632657,292310,257,41372.2062256809,"Music",257,4.29,"1"
"4310","FgmusIFm9A8",2983486,28287,66,45204.3333333333,"Film & Animation",66,4.5,"1"
"4311","fgOx7-z-lmg",16615261,54361,404,41126.8836633663,"Entertainment",404,4.79,"1"
"4312","fgtFXXzE8bk",15125759,48670,365,41440.4356164384,"Gadgets & Games",365,4.71,"1"
"4313","fGtxPmcsXfg",5044673,25947,119,42392.2100840336,"Howto & DIY",119,4.5,"1"
"4314","FG-UkJ1FMTU",24233436,2532,592,40934.8581081081,"News & Politics",592,4,"1"
"4315","fgx1MlFfmnY",14236620,332,387,36787.1317829457,"News & Politics",387,4.52,"1"
"4316","fGywgVgeXes",15944493,25047,377,42293.0848806366,"Entertainment",377,2.26,"3"
"4317","FgzoaxBd8vg",4132864,4197,100,41328.64,"Entertainment",100,4.5,"1"
"4318","fhA8Zzkgkok",10605280,901,278,38148.4892086331,"People & Blogs",278,4.18,"1"
"4319","fHaq1PlfJXU",12713851,82621,307,41413.1954397394,"Comedy",307,4.86,"1"
"4320","fHBmRvXX6hM",7032438,342433,170,41367.2823529412,"Comedy",170,4.88,"1"
"4321","FHFZE6U1diY",7854018,286178,342,22964.9649122807,"Gadgets & Games",342,4.33,"1"
"4322","FHGvh3i35Uk",8420929,726603,201,41895.1691542289,"Music",201,4.35,"1"
"4323","FhGZ4qSIP98",21242128,60538,514,41327.0972762646,"Gadgets & Games",514,4.78,"1"
"4324","fHi_VZLtcQ8",23569610,11243,598,39414.0635451505,"News & Politics",598,4.08,"1"
"4325","FhJKSseiPXE",22533652,76718,543,41498.438305709,"Music",543,4.92,"1"
"4326","FhkH_SaCW_Q",6765917,254179,162,41764.9197530864,"Entertainment",162,4.53,"1"
"4327","FHuko0Bzfi4",1120571,2416,29,38640.3793103448,"Entertainment",29,4.74,"1"
"4328","FHVOCSkvTcU",14465811,183,351,41213.1367521368,"Comedy",351,0,"5"
"4329","FHwbPnPPh50",2388374,19140,56,42649.5357142857,"Film & Animation",56,4.29,"1"
"4330","FI4e1FvZLBk",6286419,23995,156,40297.5576923077,"News & Politics",156,4.58,"1"
"4331","fiAqKoicYro",16668601,224,559,29818.6064400716,"Comedy",559,3,"2"
"4332","FIiP-aAaupA",6872285,32074,169,40664.4082840237,"Music",169,4.88,"1"
"4333","fiIsJVNVNJs",14761538,1445,359,41118.4902506964,"Entertainment",359,0,"5"
"4334","fik5hGrR_sM",5139757,446,186,27633.1021505376,"Music",186,5,"1"
"4335","fIK7Gdg7YNQ",17523563,5351,424,41329.1580188679,"News & Politics",424,4.62,"1"
"4336","fIn5gwmGIM0",2634376,156208,63,41815.4920634921,"Entertainment",63,4.55,"1"
"4337","FiNUkDnDMFA",9289627,274725,223,41657.5201793722,"Comedy",223,4.77,"1"
"4338","FIRY9idy4Ak",12391834,2346,309,40103.0226537217,"Howto & DIY",309,4.38,"1"
"4339","fIukcSJVlSg",2631747,1405,63,41773.7619047619,"Music",63,5,"1"
"4340","FIv36W2-kUg",21853364,902,526,41546.319391635,"Howto & DIY",526,3.67,"2"
"4341","Fj113LDKsKI",9504424,6258,229,41504.0349344978,"Gadgets & Games",229,4.89,"1"
"4342","fJ4pobaRYgo",6326832,1863,154,41083.3246753247,"Comedy",154,4.17,"1"
"4343","fj5Qw7pDzv0",9252614,1704,197,46967.5837563452,"Pets & Animals",197,0,"5"
"4344","fJczU1ZWaCE",16642414,2680,403,41296.3126550868,"Music",403,4.67,"1"
"4345","Fjd9mvgjhMI",652823,2331,16,40801.4375,"Autos & Vehicles",16,2.71,"3"
"4346","fjebIVvN3m8",7163314,1715,171,41890.7251461988,"Film & Animation",171,4.79,"1"
"4347","FJJqBvWo0xg",2126721,16554,50,42534.42,"Comedy",50,4.57,"1"
"4348","fjmFLx9bGeI",4323695,19028,104,41573.9903846154,"Comedy",104,4.63,"1"
"4349","FjN9ymftM8o",3443777,10574,80,43047.2125,"Music",80,4.82,"1"
"4350","fJq0dUzVnGU",6321036,7375,153,41313.9607843137,"Comedy",153,4.76,"1"
"4351","-fJRjyJZL7E",15229315,2149,436,34929.621559633,"Comedy",436,3.33,"2"
"4352","-fjTlpuEzkA",8711100,590575,238,36601.2605042017,"Music",238,4.45,"1"
"4353","Fju3_V9nBbE",11091020,6744,266,41695.5639097744,"News & Politics",266,3.55,"2"
"4354","fJuNgBkloFE",14440498,702309,348,41495.683908046,"People & Blogs",348,4.88,"1"
"4355","FjVAKUZ7ic4",14044039,621,340,41305.9970588235,"Comedy",340,4.2,"1"
"4356","FjWwjnuhHpk",8342780,11423,202,41300.8910891089,"Autos & Vehicles",202,3.89,"2"
"4357","FJXOBibQLpc",19851898,119225,493,40267.5415821501,"Gadgets & Games",493,4.91,"1"
"4358","FJ_YJdE8TS8",7580753,349,210,36098.8238095238,"Music",210,0,"5"
"4359","Fk3GYN6M4-U",4336577,2389,104,41697.8557692308,"Music",104,4.82,"1"
"4360","fK7pvQeKzs8",15593300,370,378,41252.1164021164,"Sports",378,3.25,"2"
"4361","fKAtJ6Qu40g",12567544,1152,303,41477.0429042904,"Music",303,2.71,"3"
"4362","-fkd72Ly3Po",10374670,33717,250,41498.68,"Howto & DIY",250,4.54,"1"
"4363","fkeG0uxkXRc",11124429,5865,335,33207.2507462687,"News & Politics",335,4.73,"1"
"4364","Fkjmkm1IkTo",12575350,662,306,41095.9150326797,"Music",306,4.17,"1"
"4365","fkKnByg6vgk",14458237,11800,400,36145.5925,"Music",400,4.93,"1"
"4366","FknZnqgtkxI",7657103,12946,185,41389.7459459459,"News & Politics",185,4.22,"1"
"4367","fKuwjOwaQxY",5077465,11819,206,24647.8883495146,"Music",206,4.17,"1"
"4368","FKvKH6KYAAA",24382048,6869,591,41255.5803722504,"Gadgets & Games",591,4.38,"1"
"4369","FL3PoPCK-zU",9123701,9022,220,41471.3681818182,"Gadgets & Games",220,4.64,"1"
"4370","FL3Z8hSD_8k",655308,147,16,40956.75,"Entertainment",16,5,"1"
"4371","fl5WHj0bZ2Q",6421435,710079,154,41697.6298701299,"Entertainment",154,3.47,"2"
"4372","fL6leg01URc",40980645,12803,999,41021.6666666667,"Comedy",999,4.85,"1"
"4373","FLKzZOwybbM",22042370,4185,609,36194.367816092,"Music",609,4.93,"1"
"4374","FLLGEXo9OQs",3994661,20006,92,43420.2282608696,"Music",92,4.87,"1"
"4375","FLn45-7Pn2Y",6169742,3604114,148,41687.4459459459,"Music",148,4.77,"1"
"4376","fLNl8QEOkrU",5741907,28020,140,41013.6214285714,"People & Blogs",140,4.8,"1"
"4377","fLnLuwuXlAQ",7436781,1198,212,35079.1556603774,"People & Blogs",212,5,"1"
"4378","_FLNozWgtvc",18560702,1931,451,41154.5498891353,"Music",451,4.86,"1"
"4379","FLN-q_Il_RA",3041583,48526,73,41665.5205479452,"Comedy",73,4.8,"1"
"4380","flp6vde7bIM",11213807,4542,269,41687.0148698885,"Entertainment",269,4.61,"1"
"4381","FlwgxPEoPpY",2980303,4073,75,39737.3733333333,"People & Blogs",75,4.75,"1"
"4382","flYEMaz91uU",3826431,3642,90,42515.9,"Film & Animation",90,4.64,"1"
"4383","FM2GpgOp6aE",8766959,962,210,41747.4238095238,"Gadgets & Games",210,4,"1"
"4384","fM3xRy-2xJU",12039938,12843,289,41660.6851211073,"Music",289,3.86,"2"
"4385","FMFLXC7t0WI",13411620,3969,374,35859.9465240642,"Entertainment",374,4.43,"1"
"4386","FmFX54W_NBQ",9424342,1582,340,27718.6529411765,"Film & Animation",340,4.74,"1"
"4387","FMgk_qomEQI",7922317,1672,208,38088.0625,"Music",208,4.75,"1"
"4388","FmiNgGEIr5I",14972091,2571,359,41704.9888579387,"News & Politics",359,4.69,"1"
"4389","fMjL8-ayclc",5447769,1047,135,40353.8444444444,"People & Blogs",135,5,"1"
"4390","FMn6MR0eQg4",12399679,4763,309,40128.4110032362,"Music",309,4.86,"1"
"4391","fMnIziY0Ix0",15327231,701,475,32267.8547368421,"Music",475,4.75,"1"
"4392","F_momROj3Qs",7875716,6407,191,41234.1151832461,"Music",191,4.79,"1"
"4393","fmUwUURgsX0",12084438,399,294,41103.5306122449,"Music",294,5,"1"
"4394","FMuWYExDEJk",43187215,4394,1200,35989.3458333333,"News & Politics",1200,3.99,"2"
"4395","fmVC6HqEWYY",14601037,4506,357,40899.2633053221,"Howto & DIY",357,4.28,"1"
"4396","fmW0dHUWQwE",8340224,165621,201,41493.6517412935,"Comedy",201,3.97,"2"
"4397","Fn8E-uicqVY",9638580,5021,234,41190.5128205128,"Music",234,4.15,"1"
"4398","fNA23r-GC7k",8138248,2457,227,35851.3127753304,"Comedy",227,2.6,"3"
"4399","fNa5g-AhTnc",6831701,311,169,40424.2662721894,"News & Politics",169,5,"1"
"4400","fndKRjNYLiY",12055132,160609,335,35985.4686567164,"Music",335,4.93,"1"
"4401","FNDWZk2hyOg",38060572,9603,925,41146.5643243243,"Entertainment",925,3.89,"2"
"4402","FNEUNr_n5gY",10233316,219573,246,41598.8455284553,"Music",246,4.86,"1"
"4403","FNID0NOhPjg",8078252,2118,184,43903.5434782609,"People & Blogs",184,2.25,"3"
"4404","FnMHVAU4ybM",3079608,416,68,45288.3529411765,"Music",68,0,"5"
"4405","fNOmPjKYq3M",1581116,1168,38,41608.3157894737,"People & Blogs",38,4.35,"1"
"4406","FNOX3bWMeAk",10563963,6132,257,41104.9143968872,"Entertainment",257,0,"5"
"4407","fnP3Mz1wh9c",1787769,40296,59,30301.1694915254,"Sports",59,4.91,"1"
"4408","fNp9l_BBezc",1544990,712,39,39615.1282051282,"People & Blogs",39,5,"1"
"4409","FNpB6fHpQWA",12205699,48803,896,13622.4319196429,"Howto & DIY",896,3.66,"2"
"4410","fnpQ32cVwv8",23786252,31739,572,41584.3566433566,"Howto & DIY",572,4.84,"1"
"4411","FN-xDC9voyw",11353616,177607,276,41136.2898550725,"Entertainment",276,4.44,"1"
"4412","fNzhvXpstcE",4178200,724,101,41368.3168316832,"Autos & Vehicles",101,4.92,"1"
"4413","fNzzasXTR5w",20552822,1688,569,36120.9525483304,"Film & Animation",569,4.56,"1"
"4414","fo4OLLWk174",6241984,1258,172,36290.6046511628,"Comedy",172,3,"2"
"4415","Fo87CIt0tfQ",8862666,66158,246,36027.0975609756,"Howto & DIY",246,4.24,"1"
"4416","FoE4El1-LhM",14716860,1280,359,40994.0389972145,"Music",359,2.33,"3"
"4417","FoFMRXlNJ6Y",8624595,86675,209,41266.004784689,"Music",209,4.74,"1"
"4418","FoGIsyIayYw",3515928,243696,83,42360.578313253,"Entertainment",83,3.67,"2"
"4419","fohk94TTg38",9650342,40882,232,41596.3017241379,"Music",232,4.92,"1"
"4420","fOIM1_xOSro",8656256,368737,209,41417.4928229665,"Comedy",209,4.44,"1"
"4421","fOIRXnb8AMU",1617983,4571,37,43729.2702702703,"News & Politics",37,3.85,"2"
"4422","FOLBQxk72NY",5758019,16102,138,41724.7753623188,"Entertainment",138,4.81,"1"
"4423","FoleYM723BQ",7995873,128174,192,41645.171875,"Entertainment",192,4.87,"1"
"4424","fosr3B0p79A",7727423,18182,186,41545.2849462366,"Music",186,4.62,"1"
"4425","FOTYFXZb_rE",19594750,8738,478,40993.2008368201,"People & Blogs",478,3.31,"2"
"4426","FoYFEO2ZU6k",24477501,6345,594,41207.9141414141,"Music",594,5,"1"
"4427","Fp6p-Mrp7hU",8181991,135101,202,40504.9059405941,"Music",202,4.89,"1"
"4428","Fp8cXAKF59E",9901782,22345,237,41779.6708860759,"Music",237,4.07,"1"
"4429","FpC96OzdPtc",5583816,3636,294,18992.5714285714,"Music",294,4.84,"1"
"4430","fpChNJbILZM",5475343,74115,128,42776.1171875,"News & Politics",128,4.79,"1"
"4431","fpDK3Zz8DWQ",1662549,10968,46,36142.3695652174,"Travel & Places",46,4.85,"1"
"4432","FPejYdBM11I",9572863,172682,241,39721.4232365145,"Music",241,4.58,"1"
"4433","fpnFFHxg5a0",7166324,11230,172,41664.6744186046,"Entertainment",172,5,"1"
"4434","FPnUTbnl22g",12075134,20811,302,39983.8874172185,"Music",302,4.99,"1"
"4435","FpPf00tsvM0",8912052,9622,213,41840.6197183099,"Music",213,4.2,"1"
"4436","fpxfZFW-yIM",14190240,854,341,41613.6070381232,"News & Politics",341,4.3,"1"
"4437","FPxY8lpYAUM",4444807,241937,108,41155.6203703704,"Entertainment",108,4.76,"1"
"4438","fPy7wqiQL5Q",26171514,38377,632,41410.6234177215,"Comedy",632,4.92,"1"
"4439","_FpyGwP3yzE",15888648,12541,396,40122.8484848485,"People & Blogs",396,4.76,"1"
"4440","fpZFfzDg5nQ",9749473,414587,235,41487.1191489362,"People & Blogs",235,4.64,"1"
"4441","Fq1iSit7K60",23222361,24103,562,41320.9270462633,"News & Politics",562,4.74,"1"
"4442","FQ1PXddKves",11907882,4938,285,41782.0421052632,"Gadgets & Games",285,4.23,"1"
"4443","fQ4e9Uy7hyI",8338303,862,201,41484.0945273632,"Entertainment",201,4.25,"1"
"4444","fQ7PMG8c2gI",14702779,9403,359,40954.8161559889,"Entertainment",359,4.83,"1"
"4445","FQDoyC0rdwQ",6678396,27575,192,34783.3125,"Music",192,4.52,"1"
"4446","fq-jgelYxk0",4845603,24830,130,37273.8692307692,"Comedy",130,4.12,"1"
"4447","FQLNhgDdKUY",12413691,121,499,24877.1362725451,"News & Politics",499,5,"1"
"4448","FqMBUn6E3lo",13650749,2234,331,41240.9335347432,"Entertainment",331,0,"5"
"4449","FqooGSvibgQ",14379877,1715,351,40968.3105413105,"Entertainment",351,1,"4"
"4450","Fq-QhgKRpEU",15593870,919,302,51635.3311258278,"Comedy",302,2,"3"
"4451","fQUwhA05XAQ",24174612,2884,583,41465.8867924528,"Gadgets & Games",583,4.79,"1"
"4452","Fq-UYN4Hjqw",6526414,40102,159,41046.6289308176,"News & Politics",159,4.33,"1"
"4453","fRA75x1Ud3Y",4209622,6560,165,25512.8606060606,"Music",165,4.84,"1"
"4454","FRDVa7v0H3Y",4390291,4374,248,17702.7862903226,"Music",248,4.74,"1"
"4455","FReGLY2lLuY",16005757,3859,387,41358.5452196382,"Music",387,4.75,"1"
"4456","FRkf88EIfNQ",34056113,2531,258,132000.437984496,"Entertainment",258,5,"1"
"4457","frm-1oh1ero",2694458,29060,65,41453.2,"Comedy",65,4.4,"1"
"4458","fRMnocfz0Ss",15537676,1258,380,40888.6210526316,"People & Blogs",380,4,"1"
"4459","FrOUCG3qckU",1249774,64979,30,41659.1333333333,"Entertainment",30,4.29,"1"
"4460","frQrarGkRHM",11189255,1647,273,40986.2820512821,"Music",273,5,"1"
"4461","frR3jKBccgA",1505325,19642,54,27876.3888888889,"Howto & DIY",54,4.38,"1"
"4462","frUPnZMxr08",2257809,243454,58,38927.7413793103,"Entertainment",58,4.61,"1"
"4463","fRUW91BVhis",8140246,622,215,37861.6093023256,"Entertainment",215,4.5,"1"
"4464","FrVSHmeIW24",27966160,33870,674,41492.8189910979,"Comedy",674,4.22,"1"
"4465","fS2PRP89eqM",6673161,86835,269,24807.2899628253,"Music",269,4.88,"1"
"4466","FsBxztviDr8",1179614,33921,29,40676.3448275862,"Gadgets & Games",29,4.81,"1"
"4467","FscakWq7skw",20472830,214,599,34178.347245409,"Howto & DIY",599,3.67,"2"
"4468","FSExqEgUMoA",9111534,14275,221,41228.6606334842,"Sports",221,2.25,"3"
"4469","fsiKR8kOEgY",3409597,5517,81,42093.7901234568,"People & Blogs",81,4.57,"1"
"4470","FsnXtd7D-3U",6433728,57806,228,28218.1052631579,"Music",228,4.09,"1"
"4471","FSpwiGFyvo8",2592063,486674,62,41807.4677419355,"Comedy",62,4.39,"1"
"4472","FSSIgNjb_Wk",2371621,6951,66,35933.6515151515,"Comedy",66,4.79,"1"
"4473","fsuLYb9c4Fo",3630192,98,92,39458.6086956522,"News & Politics",92,5,"1"
"4474","f_sVU01FvM4",7422051,1015,178,41696.9157303371,"Entertainment",178,0,"5"
"4475","FT2v7ImWDPI",10367522,200,250,41470.088,"Comedy",250,4.75,"1"
"4476","FT63sC6nEm4",1059626,1020,24,44151.0833333333,"News & Politics",24,4.36,"1"
"4477","fT66VJaft3Q",3660961,99166,100,36609.61,"Gadgets & Games",100,4.42,"1"
"4478","FT78VmcPzfk",5384920,251,210,25642.4761904762,"Music",210,3.67,"2"
"4479","FtcCqYbT9qI",21198747,177594,529,40073.2457466919,"Music",529,4.86,"1"
"4480","FTDcBf8uXEE",25230583,28176,616,40958.7386363636,"Entertainment",616,4.42,"1"
"4481","FtdDhM-6qB8",8025412,21194,193,41582.4455958549,"News & Politics",193,4.81,"1"
"4482","FtEPxwLTJcs",10054638,1550,247,40707.036437247,"Entertainment",247,1,"4"
"4483","fTlg5Kkqu4M",3716787,115538,103,36085.3106796116,"Howto & DIY",103,2.05,"3"
"4484","FTo5KFjH6pE",2468991,76720,59,41847.3050847458,"Entertainment",59,4.32,"1"
"4485","ftU5udhQWUE",52257501,140,1265,41310.2774703557,"Music",1265,5,"1"
"4486","fTvkWA1M5Hg",131155884,17795,3168,41400.2159090909,"Music",3168,3.33,"2"
"4487","ftWoMFyuHVo",10226593,1345,246,41571.5162601626,"Music",246,4.4,"1"
"4488","ftZAZWLrWKo",6773391,198718,229,29578.1266375546,"Music",229,4.85,"1"
"4489","FU2TwGX82dM",8049113,344,195,41277.5025641026,"Music",195,5,"1"
"4490","Fu6kLYi_nZ8",4443875,838,106,41923.3490566038,"Music",106,4.5,"1"
"4491","FUck09BT1fQ",16078833,11186,396,40603.1136363636,"News & Politics",396,4.38,"1"
"4492","FUKSsI8LyXg",26855353,7180,651,41252.4623655914,"Music",651,4.76,"1"
"4493","fuKzNa-EXIM",8232660,2303,197,41790.152284264,"Gadgets & Games",197,4.5,"1"
"4494","FUm05_I8xJ4",10633016,62934,263,40429.7186311787,"News & Politics",263,4.27,"1"
"4495","FumL4I4R_zI",17459426,15274,421,41471.3206650831,"News & Politics",421,4.12,"1"
"4496","fuNVVt_MF1w",15214195,2664,371,41008.6118598383,"Entertainment",371,4.85,"1"
"4497","fuPKzCROBCI",9656613,21827,271,35633.258302583,"People & Blogs",271,4.92,"1"
"4498","fUQCHy7GMSU",13981033,8480,334,41859.380239521,"Entertainment",334,4.74,"1"
"4499","fuRVquMbBTA",3705755,62585,99,37431.8686868687,"People & Blogs",99,4.34,"1"
"4500","fuZjsHjpYjc",17579792,1234,425,41364.2164705882,"Pets & Animals",425,0,"5"
"4501","fV5-iFzhQYk",8960721,4205,475,18864.6757894737,"Travel & Places",475,2.42,"3"
"4502","FVbf9tOGwno",5405456,536159,133,40642.5263157895,"Comedy",133,4.45,"1"
"4503","fvE8iMbT1aQ",6036797,113184,166,36366.2469879518,"Comedy",166,4.85,"1"
"4504","FVe-r334mrA",6374788,6891,183,34834.9071038251,"Entertainment",183,3.88,"2"
"4505","FVhSmvIJovE",4552732,94748,107,42548.8971962617,"Comedy",107,4.76,"1"
"4506","FvJBy-peuQk",3789248,144,90,42102.7555555556,"News & Politics",90,0,"5"
"4507","fVkjfCcSpQE",1752476,58,40,43811.9,"Travel & Places",40,0,"5"
"4508","FvmFk60_Mqg",2608278,469,85,30685.6235294118,"Comedy",85,0,"5"
"4509","FVm-Fw-DtJU",18689664,18855,450,41532.5866666667,"Music",450,4.81,"1"
"4510","fvnUanSkI64",4793340,12423,116,41321.8965517241,"Comedy",116,4.49,"1"
"4511","fVoa7zXzDxs",15382646,3227,388,39645.9948453608,"Pets & Animals",388,2,"3"
"4512","FVOMReOMYyQ",5581858,19333,133,41968.8571428571,"Travel & Places",133,4.81,"1"
"4513","fvoS7_D4Scg",5133464,1697,147,34921.5238095238,"Music",147,5,"1"
"4514","fVqt5qXHQUI",6463963,5886,218,29651.2064220183,"Sports",218,4.42,"1"
"4515","fVrVR2jY_CQ",3755534,431311,94,39952.4893617021,"Entertainment",94,4.44,"1"
"4516","fVSgx7gKc_k",13328422,44189,321,41521.5638629283,"Music",321,4.69,"1"
"4517","_fvtUejbM5U",8822947,134298,215,41036.9627906977,"Sports",215,4.43,"1"
"4518","fVvgvtwNC6Y",4697449,54,201,23370.3930348259,"News & Politics",201,3,"2"
"4519","FVvTu1yKLWU",22770565,224220,551,41325.889292196,"Music",551,4.87,"1"
"4520","Fv-Wrx6zTKE",9844147,84188,239,41188.89958159,"Gadgets & Games",239,4.89,"1"
"4521","FvWuy7p5mZE",24279840,122709,585,41504,"Gadgets & Games",585,4.8,"1"
"4522","fvXxid0dyhg",4295959,601,97,44288.2371134021,"Sports",97,0,"5"
"4523","Fvz_8iiDTLY",15843651,1120,389,40729.1799485861,"People & Blogs",389,3.5,"2"
"4524","Fw1bEXVKwPQ",5333808,9514,129,41347.3488372093,"Comedy",129,4.5,"1"
"4525","fW7mOa8j4KI",7026046,6948,171,41087.9883040936,"Comedy",171,3.53,"2"
"4526","fW8c9QP8uv8",6197399,2280,155,39983.2193548387,"Film & Animation",155,4,"1"
"4527","FWaFJGEdrus",16370730,222,398,41132.4874371859,"Music",398,4.5,"1"
"4528","-FWe_rWz9f0",2836862,155,68,41718.5588235294,"News & Politics",68,3.78,"2"
"4529","FWI8YxmnMjU",2581780,177,83,31105.7831325301,"News & Politics",83,0,"5"
"4530","fWiCXz45lqY",10416663,30677,260,40064.0884615385,"Entertainment",260,4.73,"1"
"4531","fWiq8jeaw54",1540807,7450,102,15105.9509803922,"Comedy",102,3.73,"2"
"4532","fwiSyIbeYjI",22228360,5924,542,41011.7343173432,"News & Politics",542,4.73,"1"
"4533","FWjLF7yCIRk",13457037,1236,442,30445.7850678733,"Music",442,4.75,"1"
"4534","FWOsbGP5Ox4",16873699,348460,407,41458.7199017199,"Music",407,4.86,"1"
"4535","FWPzxVMQU8g",11110653,707105,177,62772.0508474576,"Music",177,4.61,"1"
"4536","FWQpBCwiKN0",647434,105,42,15415.0952380952,"People & Blogs",42,5,"1"
"4537","FWVGr80wmdE",11045461,316421,305,36214.6262295082,"Comedy",305,4.81,"1"
"4538","F-wW2GChcUA",5771476,1123,201,28713.8109452736,"People & Blogs",201,4.33,"1"
"4539","Fwy3yAs2bYI",5073747,1289,120,42281.225,"Howto & DIY",120,3.33,"2"
"4540","fx-7UBFGgKc",22896882,6719,557,41107.5080789946,"Music",557,4.94,"1"
"4541","FxaRedWiU0I",3754417,6516,89,42184.4606741573,"Film & Animation",89,4.4,"1"
"4542","FxLdLBxHRkA",1229645,40728,30,40988.1666666667,"Howto & DIY",30,4.13,"1"
"4543","FxQRixfjOkw",8372597,1698,202,41448.5,"Entertainment",202,4.33,"1"
"4544","fX-rARTLO4g",12652035,299,306,41346.5196078431,"Comedy",306,5,"1"
"4545","fXtJRv36ttU",10042003,42568,244,41155.75,"Entertainment",244,4.99,"1"
"4546","fXVjC73aiXI",7707748,93,314,24546.9681528662,"Entertainment",314,0,"5"
"4547","FX_zqkvd5rw",8101064,228704,195,41543.9179487179,"Entertainment",195,4.63,"1"
"4548","fy0Yzs14CGs",1868205,1130,97,19259.8453608247,"People & Blogs",97,4,"1"
"4549","fY0zAnPt40g",67754,60,3,22584.6666666667,"Film & Animation",3,1,"4"
"4550","fY10TEBCxQM",8282821,67541,201,41208.0646766169,"Sports",201,4.91,"1"
"4551","FY1sxAgWR7c",11938152,234,289,41308.4844290657,"Entertainment",289,5,"1"
"4552","Fy4nvIWQTIs",9108011,99206,241,37792.5767634855,"Comedy",241,3.18,"2"
"4553","fy9XzgL1MZ8",5837989,1432,135,43244.362962963,"Music",135,4.33,"1"
"4554","fYdfWdravEI",14855145,23573,352,42202.1164772727,"Music",352,4.88,"1"
"4555","FyEMaoDDE0I",14618974,311,358,40835.1229050279,"Howto & DIY",358,5,"1"
"4556","FYgWZHbhe30",10884309,165016,269,40462.1152416357,"Sports",269,4.88,"1"
"4557","FYIvaKvae38",24162350,1802,586,41232.6791808874,"Entertainment",586,4.6,"1"
"4558","fYLvGPvBh_Y",16703821,331,459,36391.7668845316,"News & Politics",459,4.47,"1"
"4559","fylvyS2YpKk",12393474,3157,300,41311.58,"Music",300,4.58,"1"
"4560","fyMasVRj4KI",4892761,1125626,117,41818.4700854701,"Entertainment",117,4.85,"1"
"4561","fYoOg-aws9g",18004015,4079,433,41579.7113163972,"Film & Animation",433,4.91,"1"
"4562","-fYpc4Gwnjc",738028,3308,17,43413.4117647059,"Comedy",17,4.59,"1"
"4563","fYsRffSt1fM",4398033,892,113,38920.6460176991,"Comedy",113,4.43,"1"
"4564","_F-yzrd-038",8552042,101,373,22927.726541555,"Entertainment",373,5,"1"
"4565","fZ0-ukPNJW4",20083834,1530,487,41239.9055441478,"Entertainment",487,4.44,"1"
"4566","fZa9fT-2XVM",10553387,87111,249,42383.0803212851,"People & Blogs",249,4.03,"1"
"4567","FzBCPAOl9bo",2296314,5423,53,43326.679245283,"People & Blogs",53,4.73,"1"
"4568","fZcGIrVuVLY",4860565,244953,202,24062.202970297,"Entertainment",202,4.79,"1"
"4569","fzDxtqw7sgM",10215542,12914,243,42039.2674897119,"Comedy",243,4.86,"1"
"4570","FzEadbTCKDA",13093287,34716,315,41565.9904761905,"Music",315,4.84,"1"
"4571","FzIrZsY6jak",3712013,35645,85,43670.7411764706,"Music",85,4.53,"1"
"4572","fZ_mlwnAmr0",2681123,126596,67,40016.7611940299,"Entertainment",67,4.85,"1"
"4573","FZmx0jml1jk",13503712,24499,323,41807.1578947368,"Howto & DIY",323,4.81,"1"
"4574","FzOcqgnqWG8",5886406,9112,168,35038.130952381,"Film & Animation",168,3.67,"2"
"4575","Fzr6WloLNl8",3683045,8579,85,43329.9411764706,"Film & Animation",85,5,"1"
"4576","FZs-Gr6Vcsk",5352646,30242,128,41817.546875,"Entertainment",128,4.67,"1"
"4577","G0FtgZNOD44",11919776,16911,288,41388.1111111111,"Howto & DIY",288,4.58,"1"
"4578","g0G9vDKcdLg",5828867,28651,176,33118.5625,"Film & Animation",176,4.35,"1"
"4579","g0gO9EZweHg",1733641,299,43,40317.2325581395,"Music",43,5,"1"
"4580","G0LRNnLNyvI",8385379,41674,203,41307.2857142857,"Gadgets & Games",203,4.83,"1"
"4581","g0md_BA8Iew",23075009,37585,641,35998.4539781591,"Music",641,4.89,"1"
"4582","G0OizifataA",13506975,432,326,41432.4386503068,"Sports",326,0,"5"
"4583","G0smntbxyJ8",22753979,915376,554,41072.1642599278,"Film & Animation",554,4.5,"1"
"4584","g0tC3siCJI0",15551681,425,372,41805.5940860215,"Music",372,5,"1"
"4585","g10_O-0zpl0",6787495,3927,175,38785.6857142857,"Film & Animation",175,4.3,"1"
"4586","G1465ygw5HU",14941656,2152,595,25112.0268907563,"News & Politics",595,5,"1"
"4587","g14ip78zf10",1299387,1370,35,37125.3428571429,"Comedy",35,2.33,"3"
"4588","g1InQ1-GtS8",5373899,582,132,40711.3560606061,"Entertainment",132,0,"5"
"4589","g1QERZAqnK4",10580986,13431,294,35989.7482993197,"Film & Animation",294,4.79,"1"
"4590","G1r24j9gq2I",2668769,151,64,41699.515625,"Film & Animation",64,0,"5"
"4591","_G1VXo2ZP5o",9800231,6311,262,37405.4618320611,"Gadgets & Games",262,4.87,"1"
"4592","g20-UddwgM8",5940841,340,150,39605.6066666667,"News & Politics",150,4.93,"1"
"4593","g2bSkn3kyAg",37578410,468,1504,24985.6449468085,"Music",1504,3,"2"
"4594","G2eJc1mW8_k",1238659,4199,29,42712.3793103448,"Entertainment",29,5,"1"
"4595","g2kaQn2Eoas",10094557,35604,280,36051.9892857143,"Entertainment",280,4.9,"1"
